COUNTRY,YEAR,IndicatorCode,NumericValue
BWA,2004,HWF_0017,172.0
MLI,2004,HWF_0017,99.0
CHE,2021,HWF_0017,1545.0
SDN,2006,HWF_0017,2897.0
TON,2009,HWF_0017,37.0
TGO,2016,HWF_0017,293.0
LSO,2022,HWF_0017,144.0
PAN,2021,HWF_0017,19.0
GRD,2006,HWF_0017,73.0
BEN,2016,HWF_0017,254.0
TUV,2020,HWF_0017,1.0
ZWE,2015,HWF_0017,2494.0
OMN,2000,HWF_0017,211.0
LKA,1991,HWF_0017,886.0
ISR,2020,HWF_0017,800.0
MYS,2021,HWF_0017,272.0
THA,2008,HWF_0017,26964.0
IDN,2012,HWF_0017,44206.0
GMB,2008,HWF_0017,79.0
MLI,2010,HWF_0017,72.0
LBR,2004,HWF_0017,10.0
MDG,2022,HWF_0017,254.0
ETH,2023,HWF_0017,4129.0
TUN,2004,HWF_0017,166.0
BHR,2004,HWF_0017,51.0
COG,2022,HWF_0017,374.0
LKA,1997,HWF_0017,915.0
YEM,2014,HWF_0017,1960.0
NGA,2008,HWF_0017,4280.0
PAN,2020,HWF_0017,19.0
TLS,2010,HWF_0017,89.0
LSO,2003,HWF_0017,19.0
RUS,2000,HWF_0017,72515.0
YEM,2010,HWF_0017,127.0
BTN,2004,HWF_0017,25.0
ETH,2008,HWF_0017,1657.0
LAO,2014,HWF_0017,985.0
EGY,2004,HWF_0017,9531.0
ZWE,2007,HWF_0017,1262.0
QAT,2023,HWF_0017,341.0
BEN,2018,HWF_0017,255.0
NAM,2021,HWF_0017,209.0
GBR,1997,HWF_0017,14439.0
ZMB,2005,HWF_0017,803.0
NGA,2009,HWF_0017,4280.0
ETH,2005,HWF_0017,1312.0
ZMB,2021,HWF_0017,4646.0
SLE,2004,HWF_0017,136.0
GRD,1999,HWF_0017,15.0
CAF,2004,HWF_0017,14.0
TGO,2021,HWF_0017,342.0
BTN,2018,HWF_0017,1.0
BDI,2017,HWF_0017,363.0
MOZ,2022,HWF_0017,6.0
MUS,2004,HWF_0017,90.0
KEN,2023,HWF_0017,5055.0
CAF,2023,HWF_0017,1025.0
TGO,2020,HWF_0017,379.0
OMN,1998,HWF_0017,203.0
ISR,2019,HWF_0017,400.0
BWA,2008,HWF_0017,4.0
ZMB,2018,HWF_0017,2742.0
NPL,2021,HWF_0017,2.0
BEN,2021,HWF_0017,311.0
RWA,2009,HWF_0017,132.0
MYS,2006,HWF_0017,6.0
TLS,2013,HWF_0017,324.0
CUB,2007,HWF_0017,3419.0
EST,2000,HWF_0017,115.0
ZMB,2012,HWF_0017,566.0
ZMB,2011,HWF_0017,493.0
SSD,2022,HWF_0017,250.0
MUS,2022,HWF_0017,311.0
TLS,2007,HWF_0017,51.0
BFA,2017,HWF_0017,160.0
CRI,2000,HWF_0017,1266.0
HND,2000,HWF_0017,215.0
BWA,2023,HWF_0017,9.0
MYS,2018,HWF_0017,213.0
PRY,2022,HWF_0017,96.0
BRA,2000,HWF_0017,167080.0
COM,2004,HWF_0017,5.0
OMN,2022,HWF_0017,180.0
ETH,2004,HWF_0017,1169.0
BRB,2005,HWF_0017,102.0
SEN,2023,HWF_0017,611.0
NIU,2008,HWF_0017,5.0
ZAF,2012,HWF_0017,3255.0
MYS,2023,HWF_0017,260.0
PER,2018,HWF_0017,97.0
MYS,2020,HWF_0017,191.0
IDN,2022,HWF_0017,36319.0
IDN,2018,HWF_0017,17305.0
GHA,2013,HWF_0017,3639.0
SEN,2016,HWF_0017,146.0
VCT,2004,HWF_0017,14.0
GMB,2019,HWF_0017,43.0
GMB,2022,HWF_0017,2305.0
BRN,2014,HWF_0017,308.0
MNG,2002,HWF_0017,85.0
DZA,2002,HWF_0017,1389.0
RWA,2020,HWF_0017,446.0
SSD,2019,HWF_0017,8.0
TZA,2014,HWF_0017,1205.0
GIN,2004,HWF_0017,66.0
SLE,2019,HWF_0017,121.0
IDN,2020,HWF_0017,409.0
SLB,2012,HWF_0017,173.0
ISR,2016,HWF_0017,300.0
ZWE,1995,HWF_0017,185.0
OMN,1997,HWF_0017,228.0
JAM,2015,HWF_0017,48.0
NGA,2010,HWF_0017,4717.0
OMN,2006,HWF_0017,193.0
SLE,2020,HWF_0017,219.0
AGO,2022,HWF_0017,15.0
TON,2013,HWF_0017,26.0
OMN,2005,HWF_0017,168.0
SEN,2021,HWF_0017,53.0
LKA,2002,HWF_0017,1401.0
GHA,2022,HWF_0017,4778.0
TUR,2021,HWF_0017,2909.0
IRL,2006,HWF_0017,3810.0
MYS,2015,HWF_0017,239.0
THA,2016,HWF_0017,1117.0
GMB,2003,HWF_0017,33.0
ZAF,2004,HWF_0017,2513.0
COD,2019,HWF_0017,166.0
ZWE,1985,HWF_0017,77.0
SLB,2013,HWF_0017,180.0
MRT,2022,HWF_0017,4745.0
PRY,2002,HWF_0017,133.0
CYP,2008,HWF_0017,95.0
MMR,2015,HWF_0017,3748.0
CAF,2021,HWF_0017,25.0
SWZ,2004,HWF_0017,53.0
ZAF,2023,HWF_0017,552.0
JAM,2014,HWF_0017,46.0
ZAF,2021,HWF_0017,4196.0
MYS,2017,HWF_0017,244.0
PHL,2015,HWF_0017,2737.0
ZMB,2019,HWF_0017,3207.0
NGA,2019,HWF_0017,14743.0
URY,2022,HWF_0017,17.0
NPL,2004,HWF_0017,172.0
SYC,2004,HWF_0017,77.0
NAM,2004,HWF_0017,240.0
NAM,2023,HWF_0017,216.0
ZAF,2018,HWF_0017,3831.0
IDN,2023,HWF_0017,26164.0
ROU,2011,HWF_0017,4610.0
TCD,2019,HWF_0017,96.0
ISL,2008,HWF_0017,55.0
NAM,2007,HWF_0017,140.0
PAN,2022,HWF_0017,19.0
TGO,2004,HWF_0017,9.0
ZMB,2023,HWF_0017,579.0
UGA,2015,HWF_0017,1925.0
GMB,2007,HWF_0017,59.0
MYS,2011,HWF_0017,131.0
GNB,2009,HWF_0017,7.0
SWZ,2022,HWF_0017,34.0
TGO,2023,HWF_0017,308.0
TUV,2008,HWF_0017,12.0
GAB,2004,HWF_0017,14.0
MLI,2007,HWF_0017,262.0
FJI,2009,HWF_0017,118.0
MWI,2020,HWF_0017,196.0
SLE,2010,HWF_0017,159.0
PAK,2015,HWF_0017,20891.0
CMR,2022,HWF_0017,668.0
TLS,2001,HWF_0017,21.0
BGD,2005,HWF_0017,1891.0
TGO,2017,HWF_0017,309.0
SSD,2020,HWF_0017,10.0
CHL,1992,HWF_0017,350.0
GAB,2019,HWF_0017,201.0
GNB,2018,HWF_0017,1.0
LKA,1994,HWF_0017,846.0
ZAF,2010,HWF_0017,2762.0
PER,2021,HWF_0017,164.0
LKA,1990,HWF_0017,966.0
ZAF,2022,HWF_0017,1168.0
OMN,2012,HWF_0017,220.0
BTN,2008,HWF_0017,38.0
EGY,2016,HWF_0017,11623.0
PLW,1998,HWF_0017,8.0
LAO,2012,HWF_0017,840.0
PRK,2003,HWF_0017,2685.0
LBR,2022,HWF_0017,285.0
ZWE,1990,HWF_0017,145.0
FJI,2015,HWF_0017,124.0
CYP,2006,HWF_0017,88.0
TGO,2018,HWF_0017,51.0
PER,2009,HWF_0017,15.0
IDN,2003,HWF_0017,1343.0
GRD,2000,HWF_0017,13.0
GAB,2020,HWF_0017,198.0
BTN,2007,HWF_0017,25.0
SWZ,2023,HWF_0017,51.0
SEN,2020,HWF_0017,411.0
COD,2021,HWF_0017,665.0
GAB,2016,HWF_0017,174.0
BWA,2009,HWF_0017,5.0
DJI,2005,HWF_0017,20.0
MAR,2017,HWF_0017,519.0
GRD,2002,HWF_0017,15.0
COD,2022,HWF_0017,718.0
RWA,2022,HWF_0017,520.0
TCD,2004,HWF_0017,230.0
OMN,2009,HWF_0017,210.0
SLE,2011,HWF_0017,201.0
MNG,2016,HWF_0017,978.0
LKA,1992,HWF_0017,914.0
WSM,2020,HWF_0017,49.0
ETH,2003,HWF_0017,76.0
KIR,2013,HWF_0017,7.0
ZWE,2013,HWF_0017,1885.0
GRD,2001,HWF_0017,15.0
MYS,2014,HWF_0017,201.0
DMA,2001,HWF_0017,65.0
NRU,2009,HWF_0017,10.0
LKA,2008,HWF_0017,1470.0
TLS,2011,HWF_0017,91.0
FSM,2008,HWF_0017,433.0
LKA,1996,HWF_0017,932.0
RWA,2019,HWF_0017,492.0
MDV,1993,HWF_0017,34.0
ETH,2007,HWF_0017,1109.0
GHA,2008,HWF_0017,35.0
MWI,2008,HWF_0017,318.0
LBR,2008,HWF_0017,40.0
SOM,2005,HWF_0017,41.0
ETH,2006,HWF_0017,1239.0
BFA,2019,HWF_0017,222.0
GNB,2008,HWF_0017,43.0
GAB,2022,HWF_0017,312.0
LCA,2001,HWF_0017,165.0
ISR,2023,HWF_0017,3100.0
KEN,2021,HWF_0017,5029.0
LKA,1999,HWF_0017,888.0
LKA,2021,HWF_0017,170.0
SWZ,2000,HWF_0017,24.0
MRT,2009,HWF_0017,36.0
URY,2021,HWF_0017,13.0
NAM,2020,HWF_0017,177.0
NGA,2012,HWF_0017,6542.0
GMB,2021,HWF_0017,44.0
NIU,2003,HWF_0017,2.0
NIC,2014,HWF_0017,4094.0
DZA,2022,HWF_0017,23.0
ISL,2007,HWF_0017,52.0
GMB,2015,HWF_0017,172.0
CIV,2014,HWF_0017,790.0
VUT,2007,HWF_0017,10.0
GNB,2022,HWF_0017,3.0
TUV,2014,HWF_0017,1.0
OMN,2013,HWF_0017,230.0
COM,2022,HWF_0017,389.0
EGY,2017,HWF_0017,11615.0
STP,2022,HWF_0017,282.0
ZWE,2019,HWF_0017,1688.0
MMR,2004,HWF_0017,10.0
MYS,2009,HWF_0017,50.0
ZWE,2009,HWF_0017,1174.0
ISL,2005,HWF_0017,52.0
OMN,2007,HWF_0017,197.0
NER,2008,HWF_0017,134.0
OMN,2010,HWF_0017,213.0
ZWE,2010,HWF_0017,777.0
NER,2004,HWF_0017,84.0
LKA,1995,HWF_0017,928.0
TLS,2008,HWF_0017,71.0
MOZ,2004,HWF_0017,309.0
ZMB,2020,HWF_0017,3830.0
SWZ,2009,HWF_0017,116.0
MDV,1996,HWF_0017,48.0
SWZ,2020,HWF_0017,79.0
MUS,2011,HWF_0017,845.0
NGA,2005,HWF_0017,3441.0
ZWE,2017,HWF_0017,2036.0
SLE,2022,HWF_0017,163.0
LKA,2007,HWF_0017,2385.0
LKA,2009,HWF_0017,1475.0
RWA,2017,HWF_0017,201.0
ZAF,2015,HWF_0017,3518.0
MYS,2016,HWF_0017,229.0
ECU,2015,HWF_0017,691.0
ZAF,2014,HWF_0017,3435.0
OMN,2004,HWF_0017,173.0
ZAF,2017,HWF_0017,3730.0
MAR,2004,HWF_0017,6.0
GNB,2023,HWF_0017,1.0
NAM,2018,HWF_0017,134.0
ZWE,2004,HWF_0017,47.0
IND,1991,HWF_0017,42079.0
ZWE,2023,HWF_0017,2168.0
NGA,2007,HWF_0017,4280.0
SLE,2008,HWF_0017,135.0
TZA,2002,HWF_0017,799.0
SLV,2016,HWF_0017,1325.0
ARE,2022,HWF_0017,2.0
TZA,2012,HWF_0017,929.0
GHA,2021,HWF_0017,6.0
ZWE,2008,HWF_0017,1195.0
GMB,2020,HWF_0017,67.0
BRA,2017,HWF_0017,11218.0
BDI,2022,HWF_0017,186.0
PER,2019,HWF_0017,112.0
ETH,2009,HWF_0017,1246.0
LKA,2005,HWF_0017,1512.0
UGA,2004,HWF_0017,287.0
OMN,1999,HWF_0017,201.0
IDN,2015,HWF_0017,43293.0
MWI,2009,HWF_0017,436.0
GMB,2023,HWF_0017,51.0
LKA,2001,HWF_0017,1142.0
LKA,2010,HWF_0017,1398.0
CAF,2022,HWF_0017,60.0
KHM,2012,HWF_0017,7123.0
PRY,2021,HWF_0017,80.0
ZWE,2018,HWF_0017,2305.0
NRU,2011,HWF_0017,7.0
ERI,2022,HWF_0017,243.0
THA,2006,HWF_0017,29684.0
SEN,2019,HWF_0017,835.0
NAM,2019,HWF_0017,148.0
ZMB,2010,HWF_0017,1130.0
COK,2009,HWF_0017,23.0
LKA,1988,HWF_0017,977.0
SWZ,2011,HWF_0017,112.0
GMB,2004,HWF_0017,44.0
ZWE,2021,HWF_0017,1928.0
ZWE,2016,HWF_0017,1843.0
GMB,2006,HWF_0017,48.0
ZMB,2022,HWF_0017,4392.0
LKA,1993,HWF_0017,876.0
ZWE,2020,HWF_0017,1808.0
ISR,2022,HWF_0017,2600.0
NAM,2022,HWF_0017,261.0
SYC,2023,HWF_0017,68.0
BRB,2001,HWF_0017,102.0
BEN,2023,HWF_0017,282.0
IDN,2010,HWF_0017,21364.0
CMR,2020,HWF_0017,194.0
ZMB,2006,HWF_0017,53.0
JAM,2016,HWF_0017,52.0
BFA,2023,HWF_0017,1486.0
MLI,2022,HWF_0017,3642.0
CUB,2010,HWF_0017,2794.0
IDN,2021,HWF_0017,26326.0
BEN,2004,HWF_0017,90.0
KEN,2004,HWF_0017,182.0
ZWE,2012,HWF_0017,1905.0
VCT,2001,HWF_0017,67.0
THA,2009,HWF_0017,27372.0
LKA,1998,HWF_0017,901.0
ZWE,2014,HWF_0017,2052.0
ZAF,2013,HWF_0017,3330.0
TLS,2020,HWF_0017,17.0
MYS,2007,HWF_0017,8.0
ZWE,2011,HWF_0017,1829.0
LKA,2004,HWF_0017,1470.0
THA,2007,HWF_0017,30552.0
JOR,2004,HWF_0017,1412.0
OMN,2011,HWF_0017,224.0
PER,2012,HWF_0017,20.0
SEN,2008,HWF_0017,134.0
TGO,2007,HWF_0017,7.0
ZMB,2009,HWF_0017,1110.0
OMN,2008,HWF_0017,208.0
WSM,2008,HWF_0017,27.0
MYS,2008,HWF_0017,48.0
PER,2004,HWWS_1,14.0
KEN,2010,HWWS_1,31.0
SEN,2005,HWWS_1,23.0
GHA,2007,HWWS_1,4.0
BGD,2010,HWWS_1,26.0
UGA,2007,HWWS_1,14.0
MDG,2004,HWWS_1,4.0
NZL,2007,HWWS_1,72.0
KGZ,2005,HWWS_1,18.0
BGD,2010,HWWS_2,30.0
SEN,2005,HWWS_2,18.0
UGA,2007,HWWS_2,19.0
KGZ,2005,HWWS_2,0.0
KEN,2010,HWWS_2,34.0
GHA,2007,HWWS_2,2.0
AND,2019,RADON_Q405,
NAM,2019,RADON_Q405,
ISL,2019,RADON_Q405,
BRA,2019,RADON_Q405,
MLT,2019,RADON_Q405,
FIN,2019,RADON_Q405,
CUB,2019,RADON_Q405,
SVN,2019,RADON_Q405,
ARM,2019,RADON_Q405,
SVK,2021,RADON_Q405,
SYR,2019,RADON_Q405,
CHE,2019,RADON_Q405,
BEL,2019,RADON_Q405,
BGR,2019,RADON_Q405,
RUS,2019,RADON_Q405,
MNG,2019,RADON_Q405,
NOR,2019,RADON_Q405,
ARG,2019,RADON_Q405,
TKM,2019,RADON_Q405,
FRA,2019,RADON_Q405,
SWE,2019,RADON_Q405,
USA,2019,RADON_Q405,
DNK,2019,RADON_Q405,
GRC,2019,RADON_Q405,
ITA,2019,RADON_Q405,
LUX,2019,RADON_Q405,
GIN,2019,RADON_Q405,
LBY,2019,RADON_Q405,
PER,2019,RADON_Q405,
PRT,2019,RADON_Q405,
TUR,2019,RADON_Q405,
MEX,2019,RADON_Q405,
MDA,2019,RADON_Q405,
LTU,2019,RADON_Q405,
AUS,2019,RADON_Q405,
SRB,2019,RADON_Q405,
JPN,2019,RADON_Q405,
BHR,2019,RADON_Q405,
NLD,2019,RADON_Q405,
IRN,2019,RADON_Q405,
CHN,2019,RADON_Q405,
PRY,2019,RADON_Q405,
URY,2019,RADON_Q405,
CZE,2019,RADON_Q405,
ESP,2019,RADON_Q405,
UKR,2019,RADON_Q405,
GEO,2019,RADON_Q405,
CYP,2019,RADON_Q405,
DEU,2019,RADON_Q405,
BLR,2019,RADON_Q405,
CAN,2019,RADON_Q405,
AUT,2019,RADON_Q405,
EST,2019,RADON_Q405,
MAR,2019,RADON_Q405,
GBR,2019,RADON_Q405,
HUN,2019,RADON_Q405,
BGD,2010,SDGODAWS,187.0439
FSM,2021,SDGODAWS,1.5308
JAM,2018,SDGODAWS,0.6522
KEN,2020,SDGODAWS,207.0405
JOR,2023,SDGODAWS,327.6679
URY,2017,SDGODAWS,0.7673
GTM,2011,SDGODAWS,10.2142
IRN,2015,SDGODAWS,1.2095
HTI,2020,SDGODAWS,33.5607
STP,2013,SDGODAWS,0.8724
MNE,2019,SDGODAWS,9.994
CAF,2010,SDGODAWS,5.7498
COL,2013,SDGODAWS,27.9733
VUT,2010,SDGODAWS,0.794
BDI,2018,SDGODAWS,41.9294
SRB,2017,SDGODAWS,48.8945
KAZ,2012,SDGODAWS,0.8045
FSM,2012,SDGODAWS,0.1412
PAK,2019,SDGODAWS,194.6139
NPL,2014,SDGODAWS,94.6612
SEAR,2022,SDGODAWS,1042.0645
COG,2018,SDGODAWS,25.5521
VNM,2013,SDGODAWS,504.1817
ARG,2018,SDGODAWS,45.1759
MKD,2012,SDGODAWS,12.8103
GRD,2018,SDGODAWS,0.0056
MRT,2019,SDGODAWS,97.6047
MNG,2012,SDGODAWS,34.0593
PAN,2018,SDGODAWS,19.5972
NPL,2018,SDGODAWS,147.6607
MAR,2021,SDGODAWS,271.9989
MHL,2020,SDGODAWS,3.8194
VNM,2014,SDGODAWS,537.8588
SRB,2011,SDGODAWS,28.1379
CRI,2018,SDGODAWS,9.3538
GIN,2017,SDGODAWS,20.0299
MOZ,2011,SDGODAWS,126.9986
HND,2017,SDGODAWS,11.5745
BEN,2016,SDGODAWS,47.8054
MSR,2019,SDGODAWS,0.0079
NER,2023,SDGODAWS,66.603
NAM,2011,SDGODAWS,58.8257
PLW,2019,SDGODAWS,5.9009
PSE,2021,SDGODAWS,84.5929
GEO,2015,SDGODAWS,50.0741
AZE,2011,SDGODAWS,22.2506
ECU,2016,SDGODAWS,34.7004
AFR,2016,SDGODAWS,3082.6019
WPR,2011,SDGODAWS,865.6135
TGO,2015,SDGODAWS,11.1167
PAN,2017,SDGODAWS,5.1346
TCD,2019,SDGODAWS,23.8749
IDN,2014,SDGODAWS,125.4337
CAF,2020,SDGODAWS,16.4048
PER,2015,SDGODAWS,68.0015
BIH,2013,SDGODAWS,40.7712
MSR,2018,SDGODAWS,0.0489
SEN,2018,SDGODAWS,240.795
ARM,2012,SDGODAWS,46.4112
MMR,2018,SDGODAWS,101.9556
NIU,2012,SDGODAWS,0.223
NRU,2015,SDGODAWS,5.6467
ATG,2014,SDGODAWS,0.0228
TLS,2013,SDGODAWS,11.0256
GNB,2018,SDGODAWS,3.727
MDG,2015,SDGODAWS,19.2152
MKD,2019,SDGODAWS,13.0644
MNE,2010,SDGODAWS,12.9455
GNB,2023,SDGODAWS,8.0857
MLI,2017,SDGODAWS,160.2224
SSD,2021,SDGODAWS,37.991
NRU,2014,SDGODAWS,0.0691
IND,2023,SDGODAWS,360.5634
MYS,2022,SDGODAWS,0.5766
TCD,2012,SDGODAWS,27.1597
ZWE,2015,SDGODAWS,27.344
RWA,2021,SDGODAWS,30.5895
COD,2021,SDGODAWS,120.9919
GMB,2023,SDGODAWS,9.0584
BGD,2023,SDGODAWS,301.9578
MLI,2011,SDGODAWS,191.6203
UZB,2011,SDGODAWS,39.791
NER,2020,SDGODAWS,217.9687
VCT,2018,SDGODAWS,0.0
ERI,2014,SDGODAWS,0.9746
SEN,2015,SDGODAWS,135.0586
JAM,2023,SDGODAWS,0.7926
VNM,2017,SDGODAWS,505.4819
AZE,2021,SDGODAWS,5.3021
GEO,2023,SDGODAWS,38.7444
MDV,2019,SDGODAWS,8.751
KIR,2013,SDGODAWS,6.2535
MUS,2014,SDGODAWS,0.3299
GHA,2013,SDGODAWS,64.3919
RWA,2020,SDGODAWS,46.8092
MLI,2013,SDGODAWS,113.9851
MNE,2020,SDGODAWS,16.1145
BLZ,2011,SDGODAWS,1.1193
RWA,2014,SDGODAWS,36.8457
WPR,2019,SDGODAWS,993.8319
COM,2012,SDGODAWS,2.9379
TJK,2015,SDGODAWS,45.7695
AGO,2011,SDGODAWS,11.5456
SDN,2014,SDGODAWS,124.9099
NER,2016,SDGODAWS,70.9558
EUR,2011,SDGODAWS,604.6069
MDG,2020,SDGODAWS,53.1311
SUR,2012,SDGODAWS,0.0
BRA,2010,SDGODAWS,13.8571
SYC,2013,SDGODAWS,10.1542
IND,2014,SDGODAWS,455.1976
BLR,2022,SDGODAWS,0.1002
KIR,2020,SDGODAWS,5.4043
MSR,2017,SDGODAWS,0.2497
EGY,2023,SDGODAWS,121.5628
EUR,2013,SDGODAWS,533.2106
AFR,2021,SDGODAWS,2471.3615
MEX,2022,SDGODAWS,91.3533
TON,2012,SDGODAWS,0.6626
NER,2017,SDGODAWS,85.6768
MYS,2012,SDGODAWS,111.0465
MAR,2016,SDGODAWS,266.1438
KAZ,2014,SDGODAWS,0.022
PRY,2013,SDGODAWS,9.3587
GMB,2016,SDGODAWS,3.4578
NIC,2021,SDGODAWS,53.8167
GMB,2020,SDGODAWS,1.9218
BLZ,2012,SDGODAWS,0.6069
CIV,2017,SDGODAWS,8.7887
NGA,2022,SDGODAWS,154.3145
PRY,2018,SDGODAWS,18.373
KHM,2016,SDGODAWS,76.9751
UKR,2014,SDGODAWS,7.5344
EMR,2017,SDGODAWS,2126.7349
BIH,2012,SDGODAWS,46.8813
DZA,2015,SDGODAWS,5.49
ARM,2013,SDGODAWS,41.877
BRA,2018,SDGODAWS,37.4148
EMR,2022,SDGODAWS,2108.0065
