IndicatorCode,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,CHILDMORT10TO19,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000026,MDG_0000000032,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORTADO,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,MORT_MATERNALNUM,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_DTH_TOT,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,NCD_UNDER70,RS_196,RS_246,RS_246,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000001,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000002,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000004,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000007,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000014,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015,WHOSIS_000015
YEAR,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2006,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2021,2013,2016,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,18.087528888888887,16.856610000000003,15.64557777777778,14.492353333333332,13.412315555555557,12.467862222222221,11.575666666666667,10.760706666666668,11.038963333333335,9.401555555555555,8.813766666666666,8.322183333333333,7.895379999999999,7.571255555555556,7.345172222222222,7.250771111111111,7.3025722222222225,7.477501111111112,7.769502222222223,8.132234444444444,8.527453333333334,8.948516666666666,9.398006666666667,9.861624444444445,10.284722222222221,10.582356666666666,10.682461111111111,10.598046666666667,10.459745555555555,10.199333333333334,9.908023333333334,9.663218888888888,2231.506208,1856.920758,1820.591314,1571.692582,1520.027486,1549.998624,1534.464445,1443.339968,1346.506432,1395.918586,1413.953571,1389.40267,1375.644881,1463.575532,1346.174482,1371.645908,1310.954923,1262.516681,1201.38145,1166.469374,1108.05603,1069.436333,1032.007881,955.2373281,925.4222917,892.7351444,838.2355187,809.7532045,778.4308657,754.5868369,741.1936414,702.2406141,658.5652828,629.2391585,601.0600766,633.6187131,660.2219088,550.731835,520.5022864,,7.243332533,7.326203881333332,7.165436085666666,7.092571096666667,7.069444225666667,6.940503869666666,6.6399944763333325,6.5077389803333325,6.333056919666667,5.921958215,5.759674059000001,5.908168190333334,5.789386474666667,5.699810700333333,5.549653752333334,5.334255916333333,5.337132459333333,5.484628124333334,5.439870675666666,5.384626239666667,5.349134511333333,5.330588440333334,25.878936797777776,24.65749442811111,22.76760782922222,14.409429420555556,15.347802495777778,13.373389435,12.373918783666666,11.606109294555555,12.910457798222222,9.93858466988889,9.455964555666666,8.972242110444444,7.853696831,7.558119535222223,7.3561518688888885,7.293534189222222,7.867118665111112,8.328316950555555,8.415507900333333,8.661840325777778,9.078414408444445,9.478899156,9.90391268111111,10.024601065,11.35734800011111,12.126188023555557,12.264721272333333,12.838762100777778,13.010675132,12.553815928555556,12.208956126444445,12.833481554333334,9.71633473722222,9.466828488666668,13181.21708,11068.51042,10826.9291,9364.835946,9327.983072,9874.669236,9818.086617,9643.35846,10228.34562,11888.98276,12712.5172,12954.91554,13229.21916,14429.52289,13640.13986,14217.45274,13195.57409,12817.09459,12851.50175,12777.17891,12155.79571,11987.09797,11720.05943,10760.98731,10716.54746,10544.21085,10079.41329,10072.05855,9917.442758,9810.436288,9870.905615,9438.184078,8971.437278,8698.753144,8450.417818,9060.639882,9597.546855,8055.301213,7646.329533,50256.0,51046.666666666664,52730.0,56772.0,58571.0,59262.0,60416.333333333336,61365.333333333336,60904.666666666664,60803.0,61648.333333333336,63747.666666666664,64878.0,67173.33333333333,67720.33333333333,68986.0,71557.66666666667,73811.66666666667,75689.33333333333,79053.66666666667,82231.33333333333,77769.66666666667,69.19240061433334,68.99397786466666,68.367095947,68.88824971533334,68.66886138899999,67.98780568433334,67.329251607,67.431078593,66.787221273,65.96919631933334,65.82380167666666,66.030804952,65.47682825733334,65.61883417766667,64.674704234,64.09754562366668,64.21894836433334,63.983126322333334,63.71064249666667,64.025501251,64.13279215466666,65.683834076,9684.0,,,4.353332929666666,4.379434185333333,4.250398874999999,4.232959464666666,4.2262894656666665,4.1491171693333335,4.009845980000001,3.944457503666667,3.8565642436666665,3.6517867249999996,3.580009333333333,3.6755694143333333,3.631265449666667,3.6049221599999997,3.5330387893333337,3.4512080126666667,3.457597278333333,3.5464414509999997,3.5489903490000003,3.5205771670000003,3.4868183496666667,6.484045473638889,53.83429871333333,53.921628559999995,55.15935212666667,56.09250057666666,56.48465267,56.800040896666665,57.006187686666664,57.27368412333334,57.91997903666667,58.549899976666666,59.02679202666667,59.57364566333333,59.94954073666667,60.46387666333334,60.46130329,60.36966834333333,60.44056375,60.92065858666666,60.54472704333333,61.27269211,60.50459152666667,59.17224083,46.0421567,46.130023103333336,47.19565921666666,47.99092119,48.337733570000005,48.62244936,48.80161123,49.02415596,49.56672500666667,50.09029296333333,50.49199285666666,50.954374800000004,51.27705856666666,51.714989876666664,51.71774027,51.64290122666667,51.68808913,52.076953513333336,51.75516294333334,52.339172613333325,51.66037214,50.468701769999996,378.19410973333333,380.338179,367.5221256,353.3809840666667,345.6670354666667,343.1467620333333,342.0607051,338.42425376666665,328.69748093333334,319.43149696666666,313.9698953,307.3956596666667,304.3225529333333,297.58042586666664,301.10439053333334,305.6102573333333,306.6148851,298.6621387,307.52373746666666,293.4379546,308.1075368333333,343.58328066666667,9.861233279333334,9.850467938666666,9.908645997666667,10.037629163,10.124961122333334,10.207766756666667,10.291351966666667,10.39618542,10.49467902,10.621295,10.722074876666667,10.825184533333333,10.908273136666667,10.99870999,11.037672733333332,11.025887896666667,11.043964903333332,11.06778405,11.025973413333332,11.060675406666666,10.001886647333334,9.882912694333333,45.39854421,42.97576084,40.416919043,37.5313495,35.052996044,33.303396326,32.05788784,31.339204956,31.047655892,30.876030601,30.834899121,31.089149047,30.871352975,30.507635605,29.778540449,29.090131362,28.444647593,28.014439316,27.829547914,27.84944694,28.071702828,28.137351735,28.046242951,28.021869841,13.140523076666668,13.134194506666667,13.220121183333333,13.406722606666667,13.53426914,13.656716949999998,13.78296793,13.942576993333333,14.091085300000001,14.280624603333335,14.435125673333333,14.591374493333333,14.720746,14.862808936666667,14.93942284,14.952291783333331,15.01614715,15.090319430000001,15.086023253333332,15.188812310000001,13.769709576666665,13.686114356666666
AFR,18.758763333333334,18.33607,18.269936666666666,18.481180000000002,23.220633333333335,17.56953222222222,17.391401111111108,17.016885555555557,16.645276666666668,16.36719111111111,15.873996666666667,15.505023333333334,15.152922222222221,14.830004444444446,14.47374111111111,14.139727777777777,13.811914444444445,13.484918888888888,13.170102222222221,12.876562222222223,12.605035555555554,12.365325555555556,12.150891111111111,11.944303333333332,11.753395555555556,11.55182,11.326527777777777,11.106784444444445,10.874437777777779,10.651758888888889,10.410588888888888,10.184781111111112,1084.163778513,1050.531809569,1076.903772228,1019.161745147,990.106930709,975.526563246,947.210844689,959.09335862,937.963939832,902.430770652,850.186312461,836.544674799,815.68293782,840.170066432,755.641444462,727.4819076,710.126000668,692.975576846,667.772095327,650.035018927,641.887079895,639.700434312,639.054544497,642.133377333,640.076541183,630.594464619,620.303396354,609.006891255,601.221262651,594.804797761,585.779756566,566.537887025,547.071962673,518.198171688,501.232731404,478.921321072,492.11603133,448.417161605,442.122505195,,12.158126497333335,12.058851851,12.075603864666666,12.081418681999999,11.984692030666666,11.764958596333335,11.775810083666665,11.702726594,11.700774764,11.632237380666666,11.876240232666666,11.668656538333332,11.527468703000002,11.420441842999999,11.393579974666666,11.374776564666666,11.264869818666668,11.164795723666666,11.355912125333333,11.351657309333334,11.472284769333333,11.700563193333332,19.556791904,19.08505044811111,19.698012974777775,19.855951122222223,24.330137733666668,18.046409480777776,17.820491675111114,17.460560283333333,18.003602559,16.581345592333335,15.779915123555554,15.404691762333332,15.011451481333333,14.56172611488889,14.186393056555556,13.830065220666667,13.474491321777778,13.118853114444445,12.777320801444445,13.355777869777777,12.202326440666667,11.909375518111112,11.651890824222223,11.44093008288889,11.511378977888889,11.276639959666666,11.111882148555557,10.959285579666666,10.381741503555554,10.33931514888889,9.865803032888888,9.750821732333334,10.047306637222222,9.221662094000001,222085.1064,219462.2301,229638.0343,221659.6995,219708.5497,220484.602,218469.2748,225876.9593,225500.7132,220123.9457,212578.8257,213022.1948,211095.9547,221294.511,203951.7743,200789.3641,200178.235,199214.7547,196251.8149,195639.2586,198097.2521,201903.2426,205842.2615,211744.4957,214873.4644,215588.5625,215733.3891,215112.525,215121.7715,216010.5475,214859.8381,209784.1923,204800.5689,195957.2708,191510.3955,184792.0695,192684.9465,177880.9581,177774.1876,1244720.0,1267260.6666666667,1299330.6666666667,1330343.3333333333,1359036.6666666667,1376575.3333333333,1421014.0,1455458.6666666667,1493043.3333333333,1533053.3333333333,1591325.3333333333,1629099.3333333333,1662343.0,1705412.6666666667,1752574.0,1804597.0,1854887.3333333333,1897322.0,1965109.3333333333,2018680.6666666667,2086736.0,2095203.6666666667,63.595246632999995,63.253629048666674,62.78662999466667,62.714387257666665,62.491273244333335,62.253139495666666,62.354494730666666,62.277665456,62.191758473666674,62.255850474,62.20920435600001,62.117413838666664,61.85238647466667,61.713132222333336,61.75998560600001,61.555084228666665,61.541900635,61.33171590166666,61.24171193433333,61.042472839333335,60.41186777733333,62.67561976100001,,,,6.94711458,6.894601320333334,6.920162513666667,6.941300794333333,6.897510180666667,6.762216512666666,6.795097261666666,6.766423605666667,6.794097077,6.766424198666667,6.956196304666666,6.843263576666668,6.799266047333333,6.774379610333334,6.807624453,6.828271172333333,6.792048905000001,6.745850965333333,6.933754686333334,6.977615306,6.9019721700000005,7.275369586333333,52.98449184333333,53.46791638333334,53.835672593333335,54.26626185666667,54.87990752666667,55.630766566666665,56.433401143333334,57.28853252333334,58.08918518666667,58.836875279999994,59.56699807333334,60.26008893333333,60.93258884666667,61.518442916666665,61.97409240333334,62.45239599999999,62.92585539666667,63.36313150666666,63.77629714666667,64.16998932666667,63.96513430000001,63.555041509999995,45.99109592,46.41665651333333,46.75582536333334,47.15264510666666,47.69693901333333,48.342403823333335,49.03516363,49.78534296666667,50.49976246,51.16731828333334,51.804817996666664,52.40326112666667,52.99047879,53.50953496666667,53.91717609,54.33501432,54.742165416666666,55.118206173333334,55.47538120666667,55.81320667333333,55.586069116666664,55.157516353333335,372.5235873666666,370.54084946666666,371.1428352333333,370.1892117,364.6750861,354.93122153333337,343.01592273333335,329.5217269666667,317.08582763333334,305.722541,294.2939799,283.55619333333334,273.2691211,264.3208997,258.0242839666667,250.66273776666665,243.98581643333333,237.81629883333335,232.44389660000002,227.65281760000002,228.7812843,245.20865973333335,11.568653913333334,11.62505937,11.678355483333334,11.72524659,11.813746993333334,11.920702783333333,12.018304756666666,12.139342603333333,12.25336628,12.358456313333335,12.458620626666667,12.570715826666666,12.690071876666666,12.796665163333335,12.87882072,12.951435516666665,13.033665416666667,13.122505859999999,13.191792966666668,13.267672976666667,12.736536096666667,12.603763773333334,31.171588249,30.386021325,29.551133155,28.739732652,27.997241408,27.342341845,26.716293757,26.164733202,25.658837621,25.296812247,25.014565686,24.840010814,24.657366753,24.396841636,24.114887,23.759125288,23.375640534,23.04631976,22.73814682,22.468907809,22.271920404,22.086464076,21.881610063,21.669935288,15.324976703333334,15.399641036666665,15.465222639999999,15.519942583333334,15.63277668,15.775231596666666,15.90299635,16.056062046666664,16.196094196666667,16.3249223,16.452763076666667,16.59952946,16.753651263333335,16.88831322,16.992611573333335,17.088339653333335,17.202203046666668,17.326436723333334,17.423626246666668,17.53025660333333,16.82909328,16.713212566666666
AGO,30.292125555555558,28.530471111111112,30.383668888888888,28.54889888888889,28.52050666666667,28.43657,28.300413333333335,28.056213333333332,27.729412222222223,27.330864444444444,26.845186666666667,26.25673,25.593186666666664,24.844004444444447,23.992216666666668,23.072703333333337,22.122536666666665,21.127146666666665,20.124774444444444,19.158545555555555,18.228395555555558,17.365406666666665,16.53271777777778,15.773094444444446,15.13833111111111,14.59178111111111,14.120317777777778,13.706737777777779,13.32028888888889,12.95214111111111,12.575471111111112,12.234513333333332,876.5891097,864.250694,919.5930558,895.3350855,883.8661273,875.5935282,826.3467469,876.9939404,855.0434162,811.8619249,771.7137319,746.5831648,717.1285446,723.311262,686.6371596,659.3351884,628.606353,602.3700556,538.0167748,498.9089688,461.9025905,437.16848,401.2986412,372.2048971,348.0829497,321.4337389,300.586423,277.7975873,266.7850365,261.7348521,249.3749766,235.6878204,220.3095473,208.382423,201.5926827,194.8259598,210.5683328,184.5930974,183.2019263,,17.790367556,16.966154411666665,16.578030661,17.01078668566667,16.938742466333334,15.890260182,16.318396267,15.230973943333334,14.360401643666668,13.995978506333332,13.301577659333333,13.384580413999998,13.152313008,13.289914608666669,12.352057051666668,12.628293342,12.507071223666665,12.349811852666667,13.468189773666666,14.060478805,14.367455087000002,15.119874865666667,35.688308979666665,31.350679595222225,35.188364734555556,34.566628882888885,32.741623190333335,28.268616434333335,28.113246236,27.86802479988889,29.53928030722222,29.680911871000003,28.534174820666667,28.311910929222222,27.098982454111113,24.646956019,23.81757239066667,22.946345089555553,21.98029079,21.007420782777775,20.056931038777776,19.122848503777778,18.206375146333333,17.342418238333334,16.51888863711111,15.767452212777776,15.117969628555556,14.566693446666667,14.07022163988889,13.630293287666667,13.230328535111111,12.866851694666668,12.515338766333334,12.181419227,11.848989355444445,11.53086538522222,4335.504546,4447.252579,4902.028723,4931.863785,5022.896299,5122.327211,4971.987897,5396.529593,5383.721017,5242.168093,5114.934049,5076.093596,5000.573198,5176.087722,5055.839867,5002.943103,4923.747842,4870.812459,4494.011079,4311.431614,4129.344492,4035.755797,3822.14483,3654.947872,3524.635736,3344.125904,3212.992322,3050.175839,3006.18448,3021.482836,2938.417768,2832.581074,2704.041931,2612.436258,2580.559708,2549.98542,2811.853711,2506.314626,2530.696449,36140.0,35346.666666666664,36292.666666666664,39454.333333333336,40667.333333333336,40093.333333333336,41928.0,41971.333333333336,42398.333333333336,42940.0,43504.333333333336,44969.333333333336,45808.0,47525.333333333336,46819.666666666664,49282.333333333336,50309.666666666664,51685.0,56398.0,60066.333333333336,62679.333333333336,64402.666666666664,72.251937866,70.720532735,70.10867309566667,71.113375346,70.63630167633333,69.56959788,69.13147227,68.72577158600001,67.93885803233333,67.25416692099999,66.91069412233334,66.536579132,66.09859212266667,65.86325073233333,65.27993011466667,65.24593734733334,64.695470174,64.30380376166666,64.83142217,65.049027761,64.57283020033334,66.173666636,5188.0,,33.333333333333336,9.180894376,8.543721355666667,8.291975770999999,8.943725553,8.977542003666667,8.375918770666667,8.643064964333334,8.044365112666666,7.544488364333333,7.283431142666667,6.932566803,6.988333468666666,6.826175751333333,6.915281202666667,6.392264652000001,6.587488529000001,6.515998618666667,6.498490180666667,7.182245044999999,7.5518701356666655,7.439132380333334,20.329158300472223,49.39822478333334,50.08861987666666,51.064644200000004,51.74035717666666,52.35621083666666,53.34328983,54.27966168333334,55.35781132666667,56.21985470333334,57.075122310000005,57.965761963333335,58.75579777666667,59.468883303333335,60.22682555,61.14965985333333,61.60583627,61.85612243666666,62.038383339999996,62.27153787666666,62.49130236333334,62.66328754666667,62.131478879999996,42.86827268333334,43.449532299999994,44.28588911333333,44.882918329999995,45.44180107333333,46.28961455,47.10925392666667,48.05261843333333,48.82956321,49.59601294666666,50.37218543,51.05883663666666,51.68013675333333,52.33586671333333,53.11101493333334,53.50904224000001,53.73645162333333,53.90692797666666,54.11885264,54.31947713333333,54.341155539999995,53.765409473333335,345.9151692666667,338.8907263333333,325.58705406666667,322.1218015,322.83938800000004,314.1979467666667,307.49447606666666,297.5535316,292.42327013333335,288.0977595333333,282.3174856666667,278.20955746666664,274.71989609999997,268.0105187666666,256.56099803333336,253.53084456666667,255.74544740000002,258.14432213333333,258.8102015333333,258.4741100333333,256.0216373,277.2890543666667,10.586797715333333,10.718525542666667,10.869854676666668,10.93909216,10.963402733333334,11.13080366,11.239366703333333,11.4204024,11.5280167,11.627986819999999,11.753483153333335,11.856841736666667,11.951892460000002,12.067491599999999,12.264821576666668,12.335674976666667,12.34937612,12.340272673333333,12.318092423333333,12.288135646666666,12.005027316666668,11.831209556666666,28.839015176,27.933351136,27.043814133,26.129610655,25.220705313,24.261030533,23.298155258,22.603413673,22.02863252,21.588015283,21.375489175,21.104790414,20.79196831,20.364064562,19.941652087,19.644653825,19.487760329,19.474524031,19.516769297,19.706767591,19.917401102,19.940959232,19.926388187,19.857882315,14.0077049,14.190728356666668,14.396110383333331,14.487115583333335,14.51454623,14.742729083333332,14.888245546666667,15.131037196666666,15.26963232,15.399038283333333,15.569251996666667,15.70892274,15.83938542,15.995373393333333,16.267813176666667,16.36646836,16.389282276666666,16.381192193333334,16.355496093333333,16.31635625,15.965228060000001,15.809466066666667
AIA,3.809638888888889,3.6924888888888887,3.5777,3.4720822222222223,3.367882222222222,3.262611111111111,3.165093333333333,3.0765788888888888,2.987758888888889,2.90526,2.8291466666666665,2.7586122222222222,2.692711111111111,2.627632222222222,2.5622333333333334,2.4954922222222224,2.4338188888888888,2.371528888888889,2.3117133333333335,2.25575,2.20044,2.147673333333333,2.100392222222222,2.0574555555555554,2.0136077777777777,1.9741722222222222,1.9368944444444445,1.9019277777777777,1.86818,1.8313622222222223,1.7970577777777779,1.7658577777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.070997958555555,3.9724958514444446,3.8726225196666664,3.776753865444445,3.6852393735555555,3.592146931888889,3.5013254727777774,3.414185820888889,3.329343219,3.256227658333333,3.1874758962222223,3.1244351463333335,3.0628231954444445,3.0080568835555557,2.955842751,2.8996451826666667,2.84544459,2.7915962867777777,2.742799867888889,2.6983712854444444,2.658234639777778,2.621814488777778,2.587195376,2.550748414666667,2.508564373888889,2.4612267655555558,2.419639959777778,2.381650370777778,2.341199170888889,2.3060094235555555,2.2660124616666666,2.2275830235555554,2.191190320222222,2.154117177888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2082513,7.001040709,6.834616987,6.661790489,6.498236558,6.338689004,6.184648523,6.041404693,5.922656118,5.803666957,5.707551008,5.614587091,5.517811982,5.424485216,5.330780891,5.239121787,5.11886752,5.034957265,4.94634225,4.86372115,4.817724521,4.742080269,4.656401873,4.581354197,,,,,,,,,,,,,,,,,,,,,,
