COUNTRY,YEAR,IndicatorCode,NumericValue
LCA,2017,GDO_q16x2_2,
MAR,2017,GDO_q16x2_2,
NLD,2017,GDO_q16x2_2,
BGD,2017,GDO_q16x2_2,
TUN,2017,GDO_q16x2_2,
TUR,2017,GDO_q16x2_2,
CHL,2017,GDO_q16x2_2,
EST,2017,GDO_q16x2_2,
MDV,2017,GDO_q16x2_2,
NOR,2017,GDO_q16x2_2,
SVN,2017,GDO_q16x2_2,
JOR,2017,GDO_q16x2_2,
AUS,2017,GDO_q16x2_2,
SWZ,2017,GDO_q16x2_2,
GRD,2017,GDO_q16x2_2,
BRN,2017,GDO_q16x2_2,
BEL,2017,GDO_q16x2_2,
PAK,2017,GDO_q16x2_2,
FJI,2017,GDO_q16x2_2,
ZAF,2017,GDO_q16x2_2,
DNK,2017,GDO_q16x2_2,
AUT,2017,GDO_q16x2_2,
DEU,2017,GDO_q16x2_2,
IRN,2017,GDO_q16x2_2,
SGP,2017,GDO_q16x2_2,
DOM,2017,GDO_q16x2_2,
LTU,2017,GDO_q16x2_2,
CHN,2017,GDO_q16x2_2,
MMR,2017,GDO_q16x2_2,
THA,2017,GDO_q16x2_2,
CHE,2017,GDO_q16x2_2,
JPN,2017,GDO_q16x2_2,
GUY,2017,GDO_q16x2_2,
BRA,2017,GDO_q16x2_2,
ISR,2017,GDO_q16x2_2,
CYP,2017,GDO_q16x2_2,
POL,2017,GDO_q16x2_2,
MLT,2017,GDO_q16x2_2,
LBN,2017,GDO_q16x2_2,
IND,2017,GDO_q16x2_2,
BEL,2017,GDO_q16x2_3,
CYP,2017,GDO_q16x2_3,
MYS,2017,GDO_q16x2_3,
BRN,2017,GDO_q16x2_3,
TTO,2017,GDO_q16x2_3,
GRC,2017,GDO_q16x2_3,
EST,2017,GDO_q16x2_3,
LTU,2017,GDO_q16x2_3,
DOM,2017,GDO_q16x2_3,
QAT,2017,GDO_q16x2_3,
IND,2017,GDO_q16x2_3,
ZAF,2017,GDO_q16x2_3,
IRL,2017,GDO_q16x2_3,
TUN,2017,GDO_q16x2_3,
FIN,2017,GDO_q16x2_3,
MAR,2017,GDO_q16x2_3,
MMR,2017,GDO_q16x2_3,
NLD,2017,GDO_q16x2_3,
KOR,2017,GDO_q16x2_3,
THA,2017,GDO_q16x2_3,
VNM,2017,GDO_q16x2_3,
CZE,2017,GDO_q16x2_3,
GBR,2017,GDO_q16x2_3,
CAN,2017,GDO_q16x2_3,
IRN,2017,GDO_q16x2_3,
FRA,2017,GDO_q16x2_3,
GUY,2017,GDO_q16x2_3,
TGO,2017,GDO_q16x2_3,
FJI,2017,GDO_q16x2_3,
TUR,2017,GDO_q16x2_3,
USA,2017,GDO_q16x2_3,
AUT,2017,GDO_q16x2_3,
JPN,2017,GDO_q16x2_3,
DEU,2017,GDO_q16x2_3,
DNK,2017,GDO_q16x2_3,
MLT,2017,GDO_q16x2_3,
PAK,2017,GDO_q16x2_3,
SGP,2017,GDO_q16x2_3,
JOR,2017,GDO_q16x2_3,
AUS,2017,GDO_q16x2_3,
POL,2017,GDO_q16x2_3,
CHL,2017,GDO_q16x2_3,
SWE,2017,GDO_q16x2_3,
BGD,2017,GDO_q16x2_3,
NOR,2017,GDO_q16x2_3,
BLZ,2017,GDO_q16x2_3,
MDV,2017,GDO_q16x2_3,
LBN,2017,GDO_q16x2_3,
CHN,2017,GDO_q16x2_3,
SWZ,2017,GDO_q16x2_3,
SVN,2017,GDO_q16x2_3,
OMN,2017,GDO_q16x2_3,
ISR,2017,GDO_q16x2_3,
GRD,2017,GDO_q16x2_3,
CHE,2017,GDO_q16x2_3,
MUS,2017,GDO_q16x2_3,
BRA,2017,GDO_q16x2_3,
HUN,2017,GDO_q16x2_3,
COK,2017,GDO_q16x2_3,
ITA,2017,GDO_q16x2_3,
LCA,2017,GDO_q16x2_3,
GRC,2017,GDO_q17x2x1_1,
ITA,2017,GDO_q17x2x1_1,
SVN,2017,GDO_q17x2x1_1,
MMR,2017,GDO_q17x2x1_1,
MUS,2017,GDO_q17x2x1_1,
JOR,2017,GDO_q17x2x1_1,
SGP,2017,GDO_q17x2x1_1,
AUS,2017,GDO_q17x2x1_1,
GUY,2017,GDO_q17x2x1_1,
DOM,2017,GDO_q17x2x1_1,
ZAF,2017,GDO_q17x2x1_1,
JPN,2017,GDO_q17x2x1_1,
MYS,2017,GDO_q17x2x1_1,
NLD,2017,GDO_q17x2x1_1,
ISR,2017,GDO_q17x2x1_1,
BEL,2017,GDO_q17x2x1_1,
CHL,2017,GDO_q17x2x1_1,
THA,2017,GDO_q17x2x1_1,
COK,2017,GDO_q17x2x1_1,
TGO,2017,GDO_q17x2x1_1,
MLT,2017,GDO_q17x2x1_1,
TUN,2017,GDO_q17x2x1_1,
OMN,2017,GDO_q17x2x1_1,
CZE,2017,GDO_q17x2x1_1,
VNM,2017,GDO_q17x2x1_1,
HUN,2017,GDO_q17x2x1_1,
IRL,2017,GDO_q17x2x1_1,
MAR,2017,GDO_q17x2x1_1,
BGD,2017,GDO_q17x2x1_1,
DEU,2017,GDO_q17x2x1_1,
LBN,2017,GDO_q17x2x1_1,
DNK,2017,GDO_q17x2x1_1,
CYP,2017,GDO_q17x2x1_1,
PAK,2017,GDO_q17x2x1_1,
SWZ,2017,GDO_q17x2x1_1,
SWE,2017,GDO_q17x2x1_1,
MDV,2017,GDO_q17x2x1_1,
GBR,2017,GDO_q17x2x1_1,
USA,2017,GDO_q17x2x1_1,
FRA,2017,GDO_q17x2x1_1,
POL,2017,GDO_q17x2x1_1,
NOR,2017,GDO_q17x2x1_1,
CHE,2017,GDO_q17x2x1_1,
GRD,2017,GDO_q17x2x1_1,
TTO,2017,GDO_q17x2x1_1,
CHN,2017,GDO_q17x2x1_1,
BRA,2017,GDO_q17x2x1_1,
QAT,2017,GDO_q17x2x1_1,
LTU,2017,GDO_q17x2x1_1,
BLZ,2017,GDO_q17x2x1_1,
CAN,2017,GDO_q17x2x1_1,
AUT,2017,GDO_q17x2x1_1,
LCA,2017,GDO_q17x2x1_1,
BRN,2017,GDO_q17x2x1_1,
FIN,2017,GDO_q17x2x1_1,
IND,2017,GDO_q17x2x1_1,
TUR,2017,GDO_q17x2x1_1,
EST,2017,GDO_q17x2x1_1,
IRN,2017,GDO_q17x2x1_1,
FJI,2017,GDO_q17x2x1_1,
KOR,2017,GDO_q17x2x1_1,
IRL,2017,GDO_q1x1x1,
CZE,2017,GDO_q1x1x1,
ZAF,2017,GDO_q1x1x1,
FRA,2017,GDO_q1x1x1,
IND,2017,GDO_q1x1x1,
BEL,2017,GDO_q1x1x1,
NOR,2017,GDO_q1x1x1,
JPN,2017,GDO_q1x1x1,
KOR,2017,GDO_q1x1x1,
TGO,2017,GDO_q1x1x1,
AUT,2017,GDO_q1x1x1,
PAK,2017,GDO_q1x1x1,
ITA,2017,GDO_q1x1x1,
IRN,2017,GDO_q1x1x1,
GRD,2017,GDO_q1x1x1,
MDV,2017,GDO_q1x1x1,
THA,2017,GDO_q1x1x1,
CYP,2017,GDO_q1x1x1,
FIN,2017,GDO_q1x1x1,
MAR,2017,GDO_q1x1x1,
GBR,2017,GDO_q1x1x1,
DEU,2017,GDO_q1x1x1,
BRA,2017,GDO_q1x1x1,
MUS,2017,GDO_q1x1x1,
DOM,2017,GDO_q1x1x1,
BRN,2017,GDO_q1x1x1,
MMR,2017,GDO_q1x1x1,
JOR,2017,GDO_q1x1x1,
VNM,2017,GDO_q1x1x1,
SWE,2017,GDO_q1x1x1,
MLT,2017,GDO_q1x1x1,
FJI,2017,GDO_q1x1x1,
LBN,2017,GDO_q1x1x1,
LCA,2017,GDO_q1x1x1,
TTO,2017,GDO_q1x1x1,
CHL,2017,GDO_q1x1x1,
GRC,2017,GDO_q1x1x1,
GUY,2017,GDO_q1x1x1,
OMN,2017,GDO_q1x1x1,
NLD,2017,GDO_q1x1x1,
QAT,2017,GDO_q1x1x1,
SGP,2017,GDO_q1x1x1,
USA,2017,GDO_q1x1x1,
DNK,2017,GDO_q1x1x1,
CAN,2017,GDO_q1x1x1,
MYS,2017,GDO_q1x1x1,
BLZ,2017,GDO_q1x1x1,
SVN,2017,GDO_q1x1x1,
SWZ,2017,GDO_q1x1x1,
TUR,2017,GDO_q1x1x1,
EST,2017,GDO_q1x1x1,
TUN,2017,GDO_q1x1x1,
BGD,2017,GDO_q1x1x1,
CHE,2017,GDO_q1x1x1,
LTU,2017,GDO_q1x1x1,
POL,2017,GDO_q1x1x1,
COK,2017,GDO_q1x1x1,
HUN,2017,GDO_q1x1x1,
ISR,2017,GDO_q1x1x1,
AUS,2017,GDO_q1x1x1,
CHN,2017,GDO_q1x1x1,
JOR,2017,GDO_q9_5,
TUR,2017,GDO_q9_5,
KOR,2017,GDO_q9_5,
THA,2017,GDO_q9_5,
CHE,2017,GDO_q9_5,
NOR,2017,GDO_q9_5,
BEL,2017,GDO_q9_5,
NLD,2017,GDO_q9_5,
COK,2017,GDO_q9_5,
GUY,2017,GDO_q9_5,
CHN,2017,GDO_q9_5,
DOM,2017,GDO_q9_5,
TTO,2017,GDO_q9_5,
BRA,2017,GDO_q9_5,
IND,2017,GDO_q9_5,
MYS,2017,GDO_q9_5,
ITA,2017,GDO_q9_5,
JPN,2017,GDO_q9_5,
CHL,2017,GDO_q9_5,
GRC,2017,GDO_q9_5,
DNK,2017,GDO_q9_5,
FRA,2017,GDO_q9_5,
TGO,2017,GDO_q9_5,
IRN,2017,GDO_q9_5,
POL,2017,GDO_q9_5,
VNM,2017,GDO_q9_5,
CYP,2017,GDO_q9_5,
MUS,2017,GDO_q9_5,
MLT,2017,GDO_q9_5,
LBN,2017,GDO_q9_5,
ISR,2017,GDO_q9_5,
FJI,2017,GDO_q9_5,
BLZ,2017,GDO_q9_5,
GBR,2017,GDO_q9_5,
MDV,2017,GDO_q9_5,
SGP,2017,GDO_q9_5,
GRD,2017,GDO_q9_5,
AUT,2017,GDO_q9_5,
SVN,2017,GDO_q9_5,
BGD,2017,GDO_q9_5,
LCA,2017,GDO_q9_5,
SWE,2017,GDO_q9_5,
PAK,2017,GDO_q9_5,
LTU,2017,GDO_q9_5,
USA,2017,GDO_q9_5,
SWZ,2017,GDO_q9_5,
DEU,2017,GDO_q9_5,
TUN,2017,GDO_q9_5,
EST,2017,GDO_q9_5,
ZAF,2017,GDO_q9_5,
MAR,2017,GDO_q9_5,
HUN,2017,GDO_q9_5,
AUS,2017,GDO_q9_5,
CZE,2017,GDO_q9_5,
CAN,2017,GDO_q9_5,
QAT,2017,GDO_q9_5,
MMR,2017,GDO_q9_5,
IRL,2017,GDO_q9_5,
BRN,2017,GDO_q9_5,
OMN,2017,GDO_q9_5,
FIN,2017,GDO_q9_5,
BEL,2017,GDO_q9_6,
IRL,2017,GDO_q9_6,
BRN,2017,GDO_q9_6,
VNM,2017,GDO_q9_6,
SWE,2017,GDO_q9_6,
IND,2017,GDO_q9_6,
LBN,2017,GDO_q9_6,
NOR,2017,GDO_q9_6,
THA,2017,GDO_q9_6,
IRN,2017,GDO_q9_6,
LTU,2017,GDO_q9_6,
MAR,2017,GDO_q9_6,
DNK,2017,GDO_q9_6,
QAT,2017,GDO_q9_6,
JPN,2017,GDO_q9_6,
DOM,2017,GDO_q9_6,
SGP,2017,GDO_q9_6,
TUR,2017,GDO_q9_6,
BGD,2017,GDO_q9_6,
MDV,2017,GDO_q9_6,
SWZ,2017,GDO_q9_6,
GBR,2017,GDO_q9_6,
TUN,2017,GDO_q9_6,
JOR,2017,GDO_q9_6,
TTO,2017,GDO_q9_6,
AUT,2017,GDO_q9_6,
FRA,2017,GDO_q9_6,
NLD,2017,GDO_q9_6,
MYS,2017,GDO_q9_6,
GRC,2017,GDO_q9_6,
POL,2017,GDO_q9_6,
FIN,2017,GDO_q9_6,
CYP,2017,GDO_q9_6,
OMN,2017,GDO_q9_6,
MMR,2017,GDO_q9_6,
EST,2017,GDO_q9_6,
PAK,2017,GDO_q9_6,
CHL,2017,GDO_q9_6,
CAN,2017,GDO_q9_6,
BRA,2017,GDO_q9_6,
ISR,2017,GDO_q9_6,
GRD,2017,GDO_q9_6,
CHN,2017,GDO_q9_6,
CZE,2017,GDO_q9_6,
KOR,2017,GDO_q9_6,
DEU,2017,GDO_q9_6,
LCA,2017,GDO_q9_6,
SVN,2017,GDO_q9_6,
FJI,2017,GDO_q9_6,
CHE,2017,GDO_q9_6,
USA,2017,GDO_q9_6,
MLT,2017,GDO_q9_6,
COK,2017,GDO_q9_6,
AUS,2017,GDO_q9_6,
HUN,2017,GDO_q9_6,
ZAF,2017,GDO_q9_6,
GUY,2017,GDO_q9_6,
TGO,2017,GDO_q9_6,
ITA,2017,GDO_q9_6,
BLZ,2017,GDO_q9_6,
MUS,2017,GDO_q9_6,
GUY,2017,GDO_q9x5_1,127.0
CHE,2017,GDO_q9x5_1,39.0
COK,2017,GDO_q9x5_1,
CHN,2017,GDO_q9x5_1,
POL,2017,GDO_q9x5_1,1561.0
MAR,2017,GDO_q9x5_1,
MDV,2017,GDO_q9x5_1,
KOR,2017,GDO_q9x5_1,37014.0
FRA,2017,GDO_q9x5_1,424.0
IRL,2017,GDO_q9x5_1,
OMN,2017,GDO_q9x5_1,2.0
ITA,2017,GDO_q9x5_1,591.0
DEU,2017,GDO_q9x5_1,
TTO,2017,GDO_q9x5_1,
GRC,2017,GDO_q9x5_1,
MLT,2017,GDO_q9x5_1,
CAN,2017,GDO_q9x5_1,692.0
NOR,2017,GDO_q9x5_1,
AUS,2017,GDO_q9x5_1,
HUN,2017,GDO_q9x5_1,
AUT,2017,GDO_q9x5_1,
LTU,2017,GDO_q9x5_1,116.0
FIN,2017,GDO_q9x5_1,
MUS,2017,GDO_q9x5_1,7.0
SWZ,2017,GDO_q9x5_1,
DNK,2017,GDO_q9x5_1,
BRN,2017,GDO_q9x5_1,3.0
ZAF,2017,GDO_q9x5_1,14024.0
TGO,2017,GDO_q9x5_1,
CYP,2017,GDO_q9x5_1,
ISR,2017,GDO_q9x5_1,
NLD,2017,GDO_q9x5_1,110.0
QAT,2017,GDO_q9x5_1,5.0
BGD,2017,GDO_q9x5_1,3e-05
VNM,2017,GDO_q9x5_1,600.0
JOR,2017,GDO_q9x5_1,4.0
BEL,2017,GDO_q9x5_1,
PAK,2017,GDO_q9x5_1,3792.0
SWE,2017,GDO_q9x5_1,1200.0
FJI,2017,GDO_q9x5_1,181.0
BLZ,2017,GDO_q9x5_1,42.0
LBN,2017,GDO_q9x5_1,0.0
SVN,2017,GDO_q9x5_1,161.0
LCA,2017,GDO_q9x5_1,33.0
TUN,2017,GDO_q9x5_1,1.0
MYS,2017,GDO_q9x5_1,1295.0
IND,2017,GDO_q9x5_1,
CZE,2017,GDO_q9x5_1,
CHL,2017,GDO_q9x5_1,32.0
JPN,2017,GDO_q9x5_1,101505.0
THA,2017,GDO_q9x5_1,
DOM,2017,GDO_q9x5_1,
GBR,2017,GDO_q9x5_1,
USA,2017,GDO_q9x5_1,
MMR,2017,GDO_q9x5_1,30.0
TUR,2017,GDO_q9x5_1,
SGP,2017,GDO_q9x5_1,
IRN,2017,GDO_q9x5_1,4000.0
GRD,2017,GDO_q9x5_1,31.0
EST,2017,GDO_q9x5_1,
BRA,2017,GDO_q9x5_1,1923.0
MAR,2017,GDO_q9x5_2,
NLD,2017,GDO_q9x5_2,
AUS,2017,GDO_q9x5_2,
TUR,2017,GDO_q9x5_2,
COK,2017,GDO_q9x5_2,
QAT,2017,GDO_q9x5_2,
LCA,2017,GDO_q9x5_2,
MDV,2017,GDO_q9x5_2,
PAK,2017,GDO_q9x5_2,
CHE,2017,GDO_q9x5_2,
FRA,2017,GDO_q9x5_2,
THA,2017,GDO_q9x5_2,
CHL,2017,GDO_q9x5_2,
OMN,2017,GDO_q9x5_2,
MUS,2017,GDO_q9x5_2,
AUT,2017,GDO_q9x5_2,
LBN,2017,GDO_q9x5_2,
USA,2017,GDO_q9x5_2,
ITA,2017,GDO_q9x5_2,
GBR,2017,GDO_q9x5_2,
MLT,2017,GDO_q9x5_2,
EST,2017,GDO_q9x5_2,
SGP,2017,GDO_q9x5_2,
SVN,2017,GDO_q9x5_2,
FJI,2017,GDO_q9x5_2,
JPN,2017,GDO_q9x5_2,
CHN,2017,GDO_q9x5_2,
BRN,2017,GDO_q9x5_2,
CYP,2017,GDO_q9x5_2,
