IndicatorCode,AIR_10,AIR_11,AIR_11,AIR_11,AIR_11,AIR_11,AIR_11,AIR_11,AIR_11,AIR_11,AIR_11,AIR_12,AIR_15,AIR_15,AIR_15,AIR_15,AIR_15,AIR_15,AIR_15,AIR_15,AIR_15,AIR_15,AIR_16,AIR_17,AIR_35,AIR_35,AIR_35,AIR_35,AIR_35,AIR_35,AIR_35,AIR_35,AIR_35,AIR_35,AIR_39,AIR_39,AIR_39,AIR_39,AIR_39,AIR_39,AIR_39,AIR_39,AIR_39,AIR_39,AIR_4,AIR_41,AIR_41,AIR_41,AIR_41,AIR_41,AIR_41,AIR_41,AIR_41,AIR_41,AIR_41,AIR_42,AIR_42,AIR_42,AIR_42,AIR_42,AIR_42,AIR_42,AIR_42,AIR_42,AIR_42,AIR_43,AIR_44,AIR_45,AIR_46,AIR_5,AIR_51,AIR_52,AIR_52,AIR_52,AIR_52,AIR_52,AIR_52,AIR_52,AIR_52,AIR_52,AIR_52,AIR_6,AIR_60,AIR_60,AIR_60,AIR_60,AIR_60,AIR_60,AIR_60,AIR_60,AIR_60,AIR_60,AIR_62,AIR_62,AIR_62,AIR_62,AIR_62,AIR_62,AIR_62,AIR_62,AIR_62,AIR_62,AIR_7,AIR_7,AIR_7,AIR_7,AIR_7,AIR_7,AIR_7,AIR_7,AIR_7,AIR_7,AIR_71,AIR_72,AIR_73,AIR_74,AIR_75,AIR_8,AIR_9,AIR_90,AIR_90,AIR_90,AIR_90,AIR_90,AIR_90,AIR_90,AIR_90,AIR_90,AIR_90,HWWS_1,HWWS_1,HWWS_1,HWWS_1,HWWS_2,HWWS_2,HWWS_2,OCC_10,OCC_11,OCC_12,OCC_13,OCC_14,OCC_19,OCC_20,OCC_21,OCC_22,OCC_5,OCC_6,OCC_7,OCC_8,OCC_9,RADON_Q302,SDGAIRBOD,SDGAIRBODA,SDGAIRBODA,SDGAIRBODA,SDGAIRBODA,SDGAIRBODA,SDGAIRBODA,SDGAIRBODA,SDGAIRBODA,SDGAIRBODA,SDGAIRBODA,SDGWSHBOD,SHS_1,SHS_10,SHS_11,SHS_2,SHS_3,SHS_4,SHS_5,SHS_6,SHS_7,SHS_8,SHS_9,TOTENV_1,TOTENV_11,TOTENV_2,TOTENV_5,TOTENV_7,TOTENV_9,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UNICEF_ORS,UV_1,UV_2,UV_3,UV_4,UV_5,WSH_1,WSH_10,WSH_10_HYG,WSH_10_SAN,WSH_10_WAT,WSH_20,WSH_20_HYG,WSH_20_SAN,WSH_20_WAT,WSH_30,WSH_30_HYG,WSH_30_SAN,WSH_30_WAT,WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,WSH_HYGIENE_BASIC,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ors,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort,ort
35,,,,,,,,,,,,,,,,,,,,,,,,47.884563933054395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200011.33445140845,,2.0726026760563383,2.1855807981220656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9907779342723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.885326807511737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.66695,51.00583649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.16039,73.66390228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,,,,,,,,,,,,,,,,,,,,,,,11.767682259414226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100426.11597262911,,1.2404020657276995,0.5721198122065727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.093097323943663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7340252582159623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.84037,45.91679,36.63792038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.87271,20.8304,17.26048088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.86473,30.6098156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.44318,86.47508,87.22089386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.83994,92.22244,92.24253082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.54852,12.00478172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.84947,15.71748543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.40292,44.33388138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.46304,23.99078,27.88333702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.08605,39.44453049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.69498,63.77148,64.46575928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.47466,62.63486,65.27907562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.32912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,23.231836443514645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4593.017572159624,,0.9381704694835681,0.6988409389671361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.43963633802817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6333620187793427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.70924,79.20315,78.68496704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,507.8546166666667,6194.843555555555,6007.729111111111,5931.4865,6010.989166666667,5830.0299444444445,5723.598666666667,5791.234611111111,5832.267722222223,5793.945944444445,5903.430444444444,1875.4462466666666,282171.11336842104,266042.03384210524,256835.1814736842,259975.8687368421,242345.0883157895,229988.0332631579,227711.6184736842,222873.66115789473,215311.07315789475,219930.86889473684,168415.77606666667,706.0200165,8954.952055555557,8738.373222222222,8703.123611111112,8918.836611111112,8669.550555555556,8578.056055555555,8707.767555555554,8791.305888888888,8929.3665,9058.83238888889,1950.7408421052633,1848.2399999999998,1775.084894736842,1737.6514736842103,1650.6038947368422,1587.4023684210526,1551.7827368421051,1512.4478421052631,1463.8901578947368,1446.1687894736842,1436.4280266666667,4712.365333333333,4595.094444444444,4616.109222222222,4813.946888888889,4635.521055555556,4597.353055555555,4644.184888888889,4670.150722222223,4905.787777777778,4887.028166666667,55.921055555555554,54.090555555555554,53.33883333333333,53.5375,51.38188888888889,50.49838888888889,49.588944444444444,48.88344444444445,50.106,48.197,127379.64741444442,743484.6232,156430.4262277778,128902.32699000002,18.093186666666668,21.82822,72.59427777777779,69.80505555555555,67.69727777777777,66.07866666666666,63.87711111111111,62.194166666666675,61.149166666666666,60.38366666666666,58.67611111111111,57.62577777777777,5.6553700000000005,397350.2563157895,376812.8998421053,366924.5566842105,375523.94768421055,350912.1516842105,335810.513,333589.5116842105,327385.0257894737,323755.18384210527,329081.5643157895,2839.580947368421,2704.7516842105265,2618.208157894737,2590.448210526316,2463.2644736842108,2385.079052631579,2337.4319473684213,2282.1644210526315,2256.6522105263157,2219.051894736842,222315.92883333334,210380.0626111111,206613.45333333334,215414.342,198954.99844444444,190620.01644444445,188107.83627777777,183637.81650000002,188249.675,187324.29866666667,135091.35114666665,1509.3450366666666,134779.71248000002,1970.14924,176338.34,128991.77688333334,635.1020638888889,1563.1355555555556,1488.6084444444446,1453.6432222222222,1463.5308333333332,1379.3526111111112,1339.1182222222224,1306.59,1271.0028333333332,1299.6554444444444,1255.3333333333333,,,,,,,,,,,,,,,,,,,,,,,33.62381166666667,107.24555555555555,103.65127777777778,101.29877777777777,99.98066666666666,96.67577777777778,94.70033333333333,93.33366666666667,92.2965,91.56788888888889,89.55988888888889,16.599999999999998,,,,,,,,,,,,32573.5,,174.946855,0.26,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,53.3,,,,46.2,,,4132.0,109.61,11450.59,0.46,48.46,4219.666666666667,3024.25,1057.5,1690.5779125000001,1649.3445125,0.74,0.26,0.41472,0.4046,300288.0,105022.25,167863.539075,163769.3457,,,6.056743145,,,,,,43.61949666666666,43.64695333333333,43.67468333333333,43.702549999999995,43.73054666666667,44.2595,44.785869999999996,45.309506666666664,45.83038666666666,46.34849333333333,46.86389333333333,47.376466666666666,47.88715666666667,48.39584666666667,48.90216,49.405766666666665,49.90655666666667,50.404113333333335,,,,,,,,,,,,,,,,,,,,52.864536,,,,,48.90641339285714,,,,,,,,,,,,,,,,,,,,,,,,,46.32262333333333,,,,,42.71876446428571,,,,,
AFR,,165299.72011111112,165020.07527777777,164201.40716666667,161952.006,161249.6952777778,157925.33072222222,159140.3573888889,160267.00377777778,160032.8925,157418.8712777778,,8501010.04268421,8385042.967263159,8256332.442052631,8035953.413631579,7990148.228052632,7702140.671210526,7688146.405473684,7700476.231631579,7585357.616842105,7290570.502210526,,97.68546472803347,209057.02822222223,209254.38094444445,208969.72694444444,206269.80138888888,206182.0653888889,203411.6835,205548.84694444446,207430.31316666666,207467.0636111111,204636.01038888888,1529.5366315789474,1483.490157894737,1436.1321578947368,1383.925052631579,1344.750789473684,1294.3568947368422,1264.9204210526316,1236.7573157894738,1205.728947368421,1163.4645263157895,,81636.7483888889,82225.4533888889,82793.98316666667,81405.77738888889,82226.3915,82532.42644444444,83750.93161111111,84562.54094444444,84564.4865,83307.41366666666,25.627777777777776,25.29388888888889,24.94922222222222,24.189833333333333,23.76188888888889,23.66811111111111,23.358999999999998,22.963055555555556,22.59594444444444,22.099055555555555,,,397221.5757930986,,1.3611984037558686,2.4351273239436617,51.784555555555556,50.78377777777778,49.653,48.406055555555554,47.135,45.95677777777777,45.169000000000004,44.338388888888886,43.618722222222225,42.71177777777777,,10482579.738,10360614.947157895,10232327.828105263,9963394.02905263,9942730.138368422,9648787.801842105,9654911.593999999,9684145.496,9556414.102,9212663.768473685,1925.010315789474,1870.2365789473686,1815.4204736842105,1749.3878947368423,1704.5982631578947,1650.9204210526316,1616.198736842105,1582.070157894737,1543.830052631579,1492.1593157894736,4279022.6395,4256878.972555555,4240782.974777778,4109894.197555555,4155338.3485000003,4105777.491166667,4128249.3580555553,4137957.7222777777,4082706.9522222225,3931207.9831666667,,,,,,,57.37703892018779,776.4439444444445,758.1062222222222,741.0886666666667,710.4618888888889,698.1526111111111,687.2363333333334,674.8467777777778,660.4608888888889,644.1318888888889,621.1841111111112,,,,,,,,,,,,,,,,,,,,,,,3.26494103286385,66.37894444444444,65.2101111111111,63.91994444444444,62.285111111111114,60.81088888888889,59.63761111111111,58.713055555555556,57.70855555555555,56.80688888888889,55.673611111111114,46.68696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339771.0466666667,,,,,,,,,,,,,31.37944,23.98483849,23.129739761,,,,,,,,,,,11.31038,27.661683333333333,28.00054,28.127373333333335,27.468116666666663,27.728469999999998,28.087576666666667,28.185936666666667,28.268110000000004,28.362233333333336,28.33438,26.239986666666667,26.29704666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,628.8273566666667,4378.317777777778,4209.2325,4174.040166666667,3967.5660555555555,3551.59,3644.4481666666666,3599.981222222222,3541.533888888889,3490.0822777777776,3607.0727222222217,2958.6282133333334,265089.992631579,251147.60326315791,244022.7700526316,225793.75405263162,194561.26342105263,200733.32005263158,194329.46442105263,188295.93157894735,182716.73736842105,187869.75542105263,265301.75523333333,643.0166075,5695.005944444445,5494.840333333334,5467.1375,5237.815777777778,4701.8395,4858.974166666667,4824.474611111111,4742.259,4721.951111111111,4906.052722222223,1467.0798421052632,1367.4538421052632,1330.2066315789473,1246.8003684210526,1108.4737368421054,1106.2247894736843,1065.6816315789474,1021.0191052631579,983.161052631579,991.253,1486.1894466666665,2124.7610555555557,2072.6394999999998,2060.3186111111113,2003.7779444444443,1798.196777777778,1894.9528333333333,1907.9606111111113,1866.6295555555557,1888.5762777777777,1993.9687777777779,23.726166666666664,22.937555555555555,22.73577777777778,22.329166666666666,20.691055555555558,21.03816666666667,20.920277777777777,20.233166666666666,20.235833333333332,20.8295,98750.09089777777,415842.0389,79051.33045666668,133242.20221,8.170953333333333,14.42444888888889,45.382444444444445,43.30894444444445,42.82994444444444,41.24238888888889,38.23122222222222,37.87144444444445,37.08255555555556,36.05783333333333,35.17238888888889,35.5345,7.012643333333333,337990.7265263158,321115.67321052635,312771.3054736842,291390.9298947368,251468.80142105263,261247.14399999997,254101.0779473684,245835.82526315787,240824.9257368421,248916.89957894737,1928.7755263157894,1804.2296842105263,1761.1204210526316,1663.485263157895,1482.2203157894737,1489.9119473684211,1441.9213684210526,1379.8217894736842,1342.1364210526317,1359.9533684210528,129708.31994444445,124570.24972222223,120988.33683333333,114355.8641111111,98451.29694444445,104434.86905555555,103077.5736111111,99091.19177777779,98596.74677777778,103719.56494444444,146467.6574666667,1648.4514666666666,146378.09433333334,3279.54678,291411.0384,133267.39859666667,381.70114666666666,767.1876111111111,725.0181666666667,707.4312222222221,677.8582777777779,603.2332777777779,618.0906111111111,605.8483333333334,576.8616111111111,569.862,586.2848333333334,,,,,,,,,,,,,,,,,,,,,,,19.840839444444445,61.101444444444446,58.5155,58.02683333333333,56.263666666666666,52.22138888888889,52.128277777777775,51.25077777777778,49.77638888888889,49.04438888888889,49.78788888888889,48.93333333333334,,,,,,,,,,,,39267.75,,203.8017825,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6,,5287.0,199.17,8446.18,1.23,52.35,10364.666666666666,7114.75,2697.75,3826.9722924999996,3835.0972899999997,0.74,0.28,0.39672,0.39756,541808.5,205430.5,291444.7344,292063.480475,,,,,,,,,,,,,,,,24.383723333333336,24.434466666666665,24.484863333333333,24.534293333333334,24.582893333333335,24.630593333333334,24.67726,24.723093333333335,24.767889999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,43.508677142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.37634166666667,,,,,
ALB,10.762046666666668,377.55033333333336,355.9493333333333,392.2344444444445,362.09944444444443,360.57705555555555,378.90838888888885,391.82905555555556,415.2175555555556,427.69472222222225,443.2775,2.4524333333333335,7670.501315789474,7172.216421052632,6666.736368421053,6083.9484736842105,5905.153842105263,5982.534842105263,5813.843842105263,5857.918473684211,5768.748842105263,5752.874421052632,221.05128666666667,288.7416335,709.2308888888889,693.7906666666667,779.5940555555555,738.9621111111112,749.4097777777778,815.6372777777777,861.9384444444445,950.4280000000001,1030.9357777777777,1048.8069999999998,334.12073684210526,306.53331578947365,271.22084210526316,239.7878947368421,225.2181578947368,218.45226315789472,205.37942105263156,199.87394736842106,190.1214736842105,183.3575789473684,2.2993333333333332,398.7081111111111,402.4085555555555,456.8803888888889,438.5368888888889,449.2013333333333,499.91583333333335,534.4786666666666,604.7620000000001,676.5012777777778,674.8229444444445,16.781833333333335,16.554277777777777,17.779,16.402611111111113,16.154222222222224,17.195777777777778,17.579388888888886,19.037111111111113,20.42983333333333,19.62372222222222,8259.853948333333,28692.22316,8547.295916666666,206.68417333333332,35.17903888888889,23.50753,15.868277777777779,14.62372222222222,15.245833333333334,13.533944444444444,12.961055555555555,13.029388888888889,12.886722222222222,13.0715,12.919277777777777,12.898111111111112,0.11939999999999999,14232.448368421054,13777.157000000001,13080.460631578948,12246.617105263158,12102.883894736842,12698.759842105263,12614.460947368421,13233.498157894737,13725.037526315791,13426.072473684211,617.4378421052631,586.2823157894736,529.836,480.43947368421055,459.42342105263157,461.4491578947368,443.5625789473684,449.4355789473684,450.0984736842106,425.52215789473684,8362.194222222222,8342.038777777778,8008.665777777777,7588.416277777777,7573.713222222222,8129.423555555556,8172.454277777778,8806.551222222222,9426.630388888889,9032.556777777778,249.50076666666666,2.7996533333333335,246.90532,2.983143333333333,265.87072333333333,207.25127666666666,469.14415388888887,362.0447222222222,354.2721111111111,323.69616666666667,296.95222222222225,286.7501111111111,294.62494444444445,286.63750000000005,298.3837777777778,308.4151111111111,285.39983333333333,,,,,,,,,,,,,,,,,,,,,,,55.004866666666665,29.823999999999998,28.517277777777778,30.316888888888887,27.627555555555556,26.942444444444444,28.050277777777776,28.34811111111111,29.918777777777777,31.13633333333333,30.506555555555558,3.233333333333333,,,,,,,,,,,,3383.25,,85.76666499999999,0.23,,,,,,,,,,,,,,,,23.5,,,,,51.8,,,,54.0,,,,,,,,,2542.0,44.81,834.36,1.45,26.93,62.0,2.5,1.0,0.5889500000000001,1.1646625,0.48,0.25,0.11602,0.22943,1405.0,712.0,336.4414875,665.3231724999999,13.35422,19.46666,12.72300529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5736325,,,54.913025,,,,,,,,,33.36332166666667,,,,,,,,,,,,,,,,,,49.8864,,,63.4272375,,,,,,,,,50.6382425,,,
