COUNTRY,YEAR,IndicatorCode,NumericValue
TGO,2017,GDO_q12x2x1x1_3PRV,
VNM,2017,GDO_q12x2x1x1_3PRV,
LBN,2017,GDO_q12x2x1x1_3PRV,
NLD,2017,GDO_q12x2x1x1_3PRV,
CYP,2017,GDO_q12x2x1x1_3PRV,
CHE,2017,GDO_q12x2x1x1_3PRV,
KOR,2017,GDO_q12x2x1x1_3PRV,
DEU,2017,GDO_q12x2x1x1_3PRV,
ZAF,2017,GDO_q12x2x1x1_3PRV,
TUR,2017,GDO_q12x2x1x1_3PRV,
SWE,2017,GDO_q12x2x1x1_3PRV,
GBR,2017,GDO_q12x2x1x1_3PRV,
PAK,2017,GDO_q12x2x1x1_3PRV,
GRC,2017,GDO_q12x2x1x1_3PRV,
CHL,2017,GDO_q12x2x1x1_3PRV,
POL,2017,GDO_q12x2x1x1_3PRV,
FIN,2017,GDO_q12x2x1x1_3PRV,
DNK,2017,GDO_q12x2x1x1_3PRV,
IRN,2017,GDO_q12x2x1x1_3PRV,
TTO,2017,GDO_q12x2x1x1_3PRV,
THA,2017,GDO_q12x2x1x1_3PRV,
MLT,2017,GDO_q12x2x1x1_3PRV,
LCA,2017,GDO_q12x2x1x1_3PRV,
AUS,2017,GDO_q12x2x1x1_3PRV,
OMN,2017,GDO_q12x2x1x1_3PRV,
ISR,2017,GDO_q12x2x1x1_3PRV,
TUN,2017,GDO_q12x2x1x1_3PRV,
GRD,2017,GDO_q12x2x1x1_3PRV,
MMR,2017,GDO_q12x2x1x1_3PRV,
SVN,2017,GDO_q12x2x1x1_3PRV,
CZE,2017,GDO_q12x2x1x1_3PRV,
IRL,2017,GDO_q12x2x1x1_3PRV,
BLZ,2017,GDO_q12x2x1x1_3PRV,
JPN,2017,GDO_q12x2x1x1_3PRV,
GUY,2017,GDO_q12x2x1x1_3PRV,
DOM,2017,GDO_q12x2x1x1_3PRV,
MUS,2017,GDO_q12x2x1x1_3PRV,
SGP,2017,GDO_q12x2x1x1_3PRV,
HUN,2017,GDO_q12x2x1x1_3PRV,
COK,2017,GDO_q12x2x1x1_3PRV,
MYS,2017,GDO_q12x2x1x1_3PRV,
NOR,2017,GDO_q12x2x1x1_3PRV,
CAN,2017,GDO_q12x2x1x1_3PRV,
USA,2017,GDO_q12x2x1x1_3PRV,
EST,2017,GDO_q12x2x1x1_3PRV,
FRA,2017,GDO_q12x2x1x1_3PRV,
AUT,2017,GDO_q12x2x1x1_3PRV,
MDV,2017,GDO_q12x2x1x1_3PRV,
SWZ,2017,GDO_q12x2x1x1_3PRV,
ITA,2017,GDO_q12x2x1x1_3PRV,
CHN,2017,GDO_q12x2x1x1_3PRV,
MAR,2017,GDO_q12x2x1x1_3PRV,
BEL,2017,GDO_q12x2x1x1_3PRV,
BRN,2017,GDO_q12x2x1x1_3PRV,
JOR,2017,GDO_q12x2x1x1_3PRV,
IND,2017,GDO_q12x2x1x1_3PRV,
FJI,2017,GDO_q12x2x1x1_3PRV,
BGD,2017,GDO_q12x2x1x1_3PRV,
LTU,2017,GDO_q12x2x1x1_3PRV,
QAT,2017,GDO_q12x2x1x1_3PRV,
BRA,2017,GDO_q12x2x1x1_3PRV,
COK,2017,GDO_q12x2x1x1_4PRV,
ITA,2017,GDO_q12x2x1x1_4PRV,
GRD,2017,GDO_q12x2x1x1_4PRV,
MYS,2017,GDO_q12x2x1x1_4PRV,
LCA,2017,GDO_q12x2x1x1_4PRV,
LTU,2017,GDO_q12x2x1x1_4PRV,
LBN,2017,GDO_q12x2x1x1_4PRV,
CHL,2017,GDO_q12x2x1x1_4PRV,
BRN,2017,GDO_q12x2x1x1_4PRV,
JPN,2017,GDO_q12x2x1x1_4PRV,
BEL,2017,GDO_q12x2x1x1_4PRV,
TGO,2017,GDO_q12x2x1x1_4PRV,
TTO,2017,GDO_q12x2x1x1_4PRV,
CAN,2017,GDO_q12x2x1x1_4PRV,
NOR,2017,GDO_q12x2x1x1_4PRV,
SWZ,2017,GDO_q12x2x1x1_4PRV,
KOR,2017,GDO_q12x2x1x1_4PRV,
SGP,2017,GDO_q12x2x1x1_4PRV,
IRL,2017,GDO_q12x2x1x1_4PRV,
PAK,2017,GDO_q12x2x1x1_4PRV,
TUN,2017,GDO_q12x2x1x1_4PRV,
QAT,2017,GDO_q12x2x1x1_4PRV,
CZE,2017,GDO_q12x2x1x1_4PRV,
FRA,2017,GDO_q12x2x1x1_4PRV,
CYP,2017,GDO_q12x2x1x1_4PRV,
MDV,2017,GDO_q12x2x1x1_4PRV,
OMN,2017,GDO_q12x2x1x1_4PRV,
SWE,2017,GDO_q12x2x1x1_4PRV,
HUN,2017,GDO_q12x2x1x1_4PRV,
FJI,2017,GDO_q12x2x1x1_4PRV,
DNK,2017,GDO_q12x2x1x1_4PRV,
FIN,2017,GDO_q12x2x1x1_4PRV,
NLD,2017,GDO_q12x2x1x1_4PRV,
BLZ,2017,GDO_q12x2x1x1_4PRV,
CHN,2017,GDO_q12x2x1x1_4PRV,
MAR,2017,GDO_q12x2x1x1_4PRV,
AUT,2017,GDO_q12x2x1x1_4PRV,
ZAF,2017,GDO_q12x2x1x1_4PRV,
