COUNTRY,YEAR,IndicatorCode,NumericValue
EST,2016,NTD_TSOL3,358700.0
ISR,2020,NTD_TSOL3,183808.0
BRA,2020,NTD_TSOL3,41124233.0
TUV,2020,NTD_TSOL3,14544.0
SWE,2016,NTD_TSOL3,1398875.0
NPL,2016,NTD_TSOL3,1160035.0
ESP,2016,NTD_TSOL3,25494720.0
BOL,2020,NTD_TSOL3,3209604.0
KEN,2016,NTD_TSOL3,432979.0
SVK,2020,NTD_TSOL3,538310.0
NRU,2016,NTD_TSOL3,3000.0
TZA,2020,NTD_TSOL3,520884.0
GAB,2020,NTD_TSOL3,223960.0
ARG,2020,NTD_TSOL3,5316958.0
SRB,2016,NTD_TSOL3,3144215.0
DOM,2020,NTD_TSOL3,998055.0
CAN,2016,NTD_TSOL3,12879000.0
QAT,2016,NTD_TSOL3,0.0
NER,2016,NTD_TSOL3,42500.0
MAR,2016,NTD_TSOL3,8000.0
MUS,2016,NTD_TSOL3,14500.0
BLR,2020,NTD_TSOL3,2871600.0
WSM,2020,NTD_TSOL3,106586.0
ARE,2020,NTD_TSOL3,
PER,2020,NTD_TSOL3,3265145.0
MEX,2020,NTD_TSOL3,18788002.0
CIV,2020,NTD_TSOL3,439404.0
SLV,2016,NTD_TSOL3,445000.0
IDN,2016,NTD_TSOL3,8246000.0
SWZ,2016,NTD_TSOL3,35000.0
TUR,2020,NTD_TSOL3,990.0
DJI,2016,NTD_TSOL3,
CHL,2020,NTD_TSOL3,2713123.0
WSM,2016,NTD_TSOL3,201000.0
THA,2016,NTD_TSOL3,7923654.0
CMR,2020,NTD_TSOL3,1952770.0
VNM,2016,NTD_TSOL3,26241400.0
KAZ,2016,NTD_TSOL3,922296.0
PLW,2016,NTD_TSOL3,862.0
NPL,2020,NTD_TSOL3,1519593.0
MOZ,2020,NTD_TSOL3,1695167.0
GUY,2016,NTD_TSOL3,12600.0
KOR,2016,NTD_TSOL3,9912204.0
LBN,2016,NTD_TSOL3,7900.0
BWA,2016,NTD_TSOL3,13500.0
ITA,2016,NTD_TSOL3,8661500.0
JAM,2016,NTD_TSOL3,210000.0
CRI,2016,NTD_TSOL3,434000.0
DZA,2020,NTD_TSOL3,4660.0
